event_index,block_num,extrinsic_hash,extrinsic_idx,section,metion,Associated_address
9652056-0,9652056,,0,democracy,PreimageUsed,
9669582-2,9669582,0x05f99b84123f01066fb26cc8e5cdb6be14e6220a7cc4a41b75b5448daaeafafa,2,democracy,Delegated,HMaTJbeYonb2SoT7ek1sjrtkkKaor7j3yy2VUbj6FDokPXr
9652056-0,9652056,,0,democracy,Executed,
9669702-2,9669702,0xf8bb31d585ae044c25ba7f3998dd4b161c3069be084cd8bb1e5aa0ecca640e84,2,democracy,Delegated,HMATevKkCxh3Z4gDJuqeB19ckmoxXN7RH7dfSPq1HhciX77
9651756-0,9651756,,0,democracy,Passed,
9651372-0,9651372,,0,democracy,PreimageUsed,
9651372-0,9651372,,0,democracy,Executed,
9651352-0,9651352,,0,democracy,Passed,
9651354-7,9651354,0xfbd07379cf0a7691613fc5b5361c6715aa87a0fb3155af8052d71e9db35b3efb,7,democracy,PreimageNoted,EAZbMxUvCqL7kXcUZeG5B6R3tjgmEpWsm53kPejVz2zJGjq
9651178-0,9651178,,0,democracy,PreimageUsed,
9651332-8,9651332,0xb8532d562e51a8369a61dc83388b6f6fe53316acd025864226862e82f50122c2,8,democracy,Started,GLVeryFRbg5hEKvQZcAnLvXZEXhiYaBjzSDwrXBXrfPF7wj
9651178-0,9651178,,0,democracy,Executed,
9651168-0,9651168,,0,democracy,Passed,
9651173-4,9651173,0x060d9d79f5aa42552fa0ee5cf29e7813a8a62fb0e89c5181f06dd6992a5189e6,4,democracy,PreimageNoted,EAZbMxUvCqL7kXcUZeG5B6R3tjgmEpWsm53kPejVz2zJGjq
9651084-0,9651084,,0,democracy,PreimageMissing,
9651074-0,9651074,,0,democracy,Passed,
9651158-3,9651158,0x853cdf2f8c9fc1fdeb66ae24bc39a76324e2f7d93d02725ff6e6ccfbaffe388c,3,democracy,Started,FcxNWVy5RESDsErjwyZmPCW6Z8Y3fbfLzmou34YZTrbcraL
9650976-0,9650976,,0,democracy,PreimageMissing,
9651064-2,9651064,0x6c2f683841d55e2765664739028587f8b5d64ad36edd072e7895c5fe56d4141b,2,democracy,Started,FcxNWVy5RESDsErjwyZmPCW6Z8Y3fbfLzmou34YZTrbcraL
9650966-0,9650966,,0,democracy,Passed,
9649956-2,9649956,0xeddcd7bdc4c629dd7d9a3eba1e67d208ae06d08ab001449a733165837db1dbf5,2,democracy,Started,FhLMxxkXxfgRRnv8hyRbNkpUMZ9umASMsRmKpZruVayaqhL
9638960-0,9638960,,0,democracy,PreimageUsed,
9650956-2,9650956,0x92f097cfd8ca03be26891f2460dc5175003b12f3e1d47a038b6553d90e0b6b62,2,democracy,Started,FcxNWVy5RESDsErjwyZmPCW6Z8Y3fbfLzmou34YZTrbcraL
9648836-3,9648836,0xb1b77cb4000f74611189895e99e35f05d4fe6872ffc9b170dcd44a0e44d11b0d,3,democracy,PreimageNoted,GLVeryFRbg5hEKvQZcAnLvXZEXhiYaBjzSDwrXBXrfPF7wj
9638960-0,9638960,,0,democracy,Executed,
9638660-0,9638660,,0,democracy,Passed,
9636155-0,9636155,,0,democracy,PreimageUsed,
9636155-0,9636155,,0,democracy,Executed,
9636150-0,9636150,,0,democracy,Passed,
9625129-0,9625129,,0,democracy,PreimageUsed,
9636120-2,9636120,0x552b9744c41cc44ee39e03cd1d53a206403ff0232e7f22e218e475674b2f4976,2,democracy,Started,GLVeryFRbg5hEKvQZcAnLvXZEXhiYaBjzSDwrXBXrfPF7wj
9636860-3,9636860,0xe49c2b62a4578af646d231ef9ec02427987ab0fa3e3f5cbeedb0dcfd5288b3b6,3,democracy,Started,Fa1me4dit46AFSjinM89EsfiF7T91seEPU4wY9JNJQ752Sg
9625129-0,9625129,,0,democracy,Executed,
9636087-2,9636087,0xa405e0cf8c30c133d79f22240026bfb512d9666dcae7db10d683fdbeb32abed9,2,democracy,PreimageNoted,FhLMxxkXxfgRRnv8hyRbNkpUMZ9umASMsRmKpZruVayaqhL
9624829-0,9624829,,0,democracy,Passed,
9621150-0,9621150,,0,democracy,PreimageMissing,
9620850-0,9620850,,0,democracy,Passed,
9611377-0,9611377,,0,democracy,PreimageUsed,
9637047-4,9637047,0x52da54955734e35690f7ba1481eb68e865c9778e8b888f9f42b5bceb6c1df3d4,4,democracy,PreimageNoted,
9623029-2,9623029,0x5ebc25ee8a66f396fca82ff1a8fc8b10bcd7684a76c48de791018f9c5c37b9aa,2,democracy,Started,FcxNWVy5RESDsErjwyZmPCW6Z8Y3fbfLzmou34YZTrbcraL
9611377-0,9611377,,0,democracy,Executed,
9610777-0,9610777,,0,democracy,Passed,
9624840-2,9624840,0x8394f3ea83ea70e7bacd8687f775125cb24ef2463872f8f57223813ff854635c,2,democracy,PreimageNoted,
9563250-2,9563250,0x57ef630176c82f514a9c3cdc9e60082a4e343661c887b1863d3f6e825d3ed74f,2,democracy,Started,Fa1me4dit46AFSjinM89EsfiF7T91seEPU4wY9JNJQ752Sg
9557047-2,9557047,0x32f7e1f858058fb2377418e7979ba7c6bd07c393baa02787a7b30f818144f9d1,2,democracy,Delegated,CbaNLeJQ8e8aCJMTLa9euDKuTDmnT5oPmGFt4AmuvXmYFGN
9520281-2,9520281,0x854e68d417c4454073ec0fe904f63878c5b3fbd3d3b9b630b65ee1b37b1c5094,2,democracy,Delegated,J11Rp4mjz3vRb2DL51HqRGRjhuEQRyXgtuFskebXb8zMZ9s
9525244-2,9525244,0x92a23b7b71107aaf8ee49e59ed0a55a354b1112f5b3628e86572089046d1ff5a,2,democracy,Delegated,CsKvJ4fdesaRALc5swo5iknFDpop7YUwKPJHdmUvBsUcMGb
9610815-3,9610815,0xdb168aedd501013fdcb6ca73be49441cc677f943dfd23bddd16d46fd3cbc6b28,3,democracy,PreimageNoted,
9449614-3,9449614,0x409f5aa848f6022f6708f9252a7700a73fd469f4111722a918de39789402c7eb,3,democracy,Delegated,GnL41mJJJTp9npr1W9wLMzEfFL4thqyjPt6hwxLirmJt5vQ
9444038-4,9444038,0xfd98633197fc987de2b219413c6db43c835f951322790142da26ea053030d542,4,democracy,PreimageNoted,GnL41mJJJTp9npr1W9wLMzEfFL4thqyjPt6hwxLirmJt5vQ
9510208-4,9510208,0x75cc835269ca0ca5be9560a2becd253b99bcf74cef4846f2369aff7ca89c69fa,4,democracy,Delegated,J11Rp4mjz3vRb2DL51HqRGRjhuEQRyXgtuFskebXb8zMZ9s
9510137-2,9510137,0xdcfd8817c0852020a05ea262f7d19d2983c04444b102404451301e084e0cc1a4,2,democracy,Delegated,HtYny8Eker9VBEKQrtBd6Y5PTkaHQFSvyMFy2bkd66wGBan
9435316-3,9435316,0x1e93751baeedfb47b1ec8550f7ced33f695dd92487370fd18782a53265ea56e0,3,democracy,Delegated,EtHKJCxSzgwYjVRkDwAq3Kuqjxd41rKYYTpxRsdAPZEsPcP
9509977-5,9509977,0x6054c6b9fdeb11e4db80344612341e827c8749bf236f8bb71bc73f12b8414353,5,democracy,Started,GLVeryFRbg5hEKvQZcAnLvXZEXhiYaBjzSDwrXBXrfPF7wj
9435303-4,9435303,0xeec082f45f5a3dbb2db31959b155ba35ec4986cb9501e5466f506cf3ea976928,4,democracy,Delegated,D3icRvk43Bj69ChTPkx5v4pEQKGqDY95hHXiBB1JBFVwtvP
9435360-3,9435360,0x819dcc69f6511fc8b294c715e2ff59008080db7588fe0e01e9466f51cbf4f320,3,democracy,Delegated,JCnwcngxuPyiRivyW93XEhQSgoKU8YEKkXzACw7jD3GEZrd
9433916-8,9433916,0x4ef2fb363e1ad728cf44f25b8d72f96c62d333f5158cbefda54f6a32fb06fd08,8,democracy,Undelegated,DiTAgTohgwfJCe1byPCwQtgCUZdsys3egMUkgoDCjo9vAKC
9424773-2,9424773,0x02806757520dd62f057e81eea6e5cbbd8e5460ef8a0826b5f88d49e45ad17019,2,democracy,Delegated,GnL41mJJJTp9npr1W9wLMzEfFL4thqyjPt6hwxLirmJt5vQ
9510143-2,9510143,0x74a80e96d731e8552627734bdb54cfa4060ea6219f32b2309cc13abfce42d542,2,democracy,Delegated,
9514148-7,9514148,0xe9f723899d14721897085c74f9420f2e6b1e34d7889c83c21fd7022628992ae7,7,democracy,Delegated,Fy1xVAiQsMkF97fzDc1GPPWeNcMk7VbaqA6PfRUt5wtTtWF
9172800-0,9172800,,0,democracy,NotPassed,
9298751-2,9298751,0xaa7bc2e065518cab8db2a46f6804ff2daa1b2186043c41bc786cabcef37fa9ca,2,democracy,Undelegated,EtkgSwPdcTkZrWRJMeJHSTPVf9yNjv8gDMDLFVL1Y8HzoHb
9125218-0,9125218,,0,democracy,PreimageUsed,
9125218-0,9125218,,0,democracy,Executed,
9153848-4,9153848,0x16e86a6a091fc2a4b68e8078c0f0a330aec627434cd7fba6e03ea1e65c1e7d55,4,democracy,Delegated,GerXSUuRXUk8sc73P5JL2id594yNVHg5sfuGKttqHZxdVto
9124918-0,9124918,,0,democracy,Passed,
9081957-0,9081957,,0,democracy,PreimageUsed,
9081957-0,9081957,,0,democracy,Executed,
9081947-0,9081947,,0,democracy,Passed,
9363361-2,9363361,0xa68edffd72293a20149aee8d2e0d6fd03d46dfb71cabd088ef1e0005b64b855d,2,democracy,Undelegated,GerXSUuRXUk8sc73P5JL2id594yNVHg5sfuGKttqHZxdVto
9072000-0,9072000,,0,democracy,Tabled,
9078284-2,9078284,0x04739ca40c16c467609f190fb29d8522962d50f5302229ce792955bbe57657f3,2,democracy,PreimageNoted,GLVeryFRbg5hEKvQZcAnLvXZEXhiYaBjzSDwrXBXrfPF7wj
9072000-0,9072000,,0,democracy,Started,
9080147-2,9080147,0x433ae9fe640cff6267459b8c72519f4b26a0aea7801b7a0f778fe01b6adf65b5,2,democracy,Started,FhLMxxkXxfgRRnv8hyRbNkpUMZ9umASMsRmKpZruVayaqhL
9067318-2,9067318,0x65edbf67e9e32643149a6e8a89f9804bed92337486ab90ce064d308a8582430b,2,democracy,Started,FhLMxxkXxfgRRnv8hyRbNkpUMZ9umASMsRmKpZruVayaqhL
9066470-4,9066470,0xabfd6eb7464ac9855f316188fd83f6bcb614dcb749313d8538019cd651c2602b,4,democracy,Proposed,GPqtzJ7FtY1Xzu8RTWxhTywfFyjtmH4g1T46qVXgTDJz9oY
9049370-2,9049370,0xe74f10aa646e78b9c860ea28beda31b4ec382d2cd5378ac7c8ee23a560c6b9ff,2,democracy,Undelegated,Eyd3x5a8KearHpJLw9PFgYVNDCQiTMBHSLr9yCtox2bqMFL
9066451-2,9066451,0x44ad2415a4df17bde7a55f1eacebfe9c0e9e59e5379bb0e4d480f9588658ba18,2,democracy,PreimageNoted,GPqtzJ7FtY1Xzu8RTWxhTywfFyjtmH4g1T46qVXgTDJz9oY
9047142-2,9047142,0xed400655388c7dc22b4ee3c568d5a2ec558983a1fd39efe7ee6b1f64fa1a2971,2,democracy,PreimageNoted,GRSJgcaG9vv2kRewF11hiCaYdD8dwjCbtnvM112tAmqJ8B1
9044283-3,9044283,0xd2e38526f44b6de5d7af0dad2c504422a933d72537baee3bc20593381f81ac8d,3,democracy,Undelegated,Gk1Ys5TE4uMucnVovKYNf7pzF8DVB2dyTTAWxijgXys1gDN
9044201-3,9044201,0x8ab1c472f0c9b1dfa70c4c83a6ab38877291e793abb1b3cb1213fc4b63aefd46,3,democracy,Delegated,Gk1Ys5TE4uMucnVovKYNf7pzF8DVB2dyTTAWxijgXys1gDN
9044165-2,9044165,0x0548ddefcc29eca5d208e99d587e495b2c0d52ec8179fa7fd6479f46cd7012c8,2,democracy,Delegated,Eyd3x5a8KearHpJLw9PFgYVNDCQiTMBHSLr9yCtox2bqMFL
9044248-2,9044248,0x87734d0ab13fac6c318b116178317efb5fc0ea8ea74600aba9e066bae5f5aea2,2,democracy,Delegated,Gk1Ys5TE4uMucnVovKYNf7pzF8DVB2dyTTAWxijgXys1gDN
9039687-6,9039687,0x6e8c56a94069f34c337e0b4e21ea6833634cbc13e66bfd864d4b2304131308fa,6,democracy,Delegated,CzpRUcGs9vXH1Pi1Ht3W8norND1mAbkoJPxasD9aQxaSrJj
9039726-10,9039726,0x33f61d1db58c6ef07a8e106642c491c68dc3bdc5447d8378a83b5c01553b0832,10,democracy,Undelegated,CzpRUcGs9vXH1Pi1Ht3W8norND1mAbkoJPxasD9aQxaSrJj
9008606-0,9008606,,0,democracy,PreimageUsed,
9010688-3,9010688,0xdfda98972dd7555cb59137f380a66c8d76b87514e0e2e7284e8ce5fc33d90ca2,3,democracy,Undelegated,Cb6KZe4FXC7AKZnHzgohcn5XaWVupbJLWUK4Fd3b5u913Wc
9008606-0,9008606,,0,democracy,Executed,
9008006-0,9008006,,0,democracy,Passed,
8971200-0,8971200,,0,democracy,Passed,
9004994-6,9004994,0xc9596597e603692349fd9f7c0e6d45e20e298a54f8c19a5c2e845d8a2e990876,6,democracy,PreimageNoted,GLVeryFRbg5hEKvQZcAnLvXZEXhiYaBjzSDwrXBXrfPF7wj
8967232-0,8967232,,0,democracy,PreimageUsed,
8967232-0,8967232,,0,democracy,Executed,
8966632-0,8966632,,0,democracy,Passed,
8964910-4,8964910,0xd99465181132c494758ca44d12d5b6822cac40e34dbe5847b003630df12f6c9c,4,democracy,PreimageNoted,GLVeryFRbg5hEKvQZcAnLvXZEXhiYaBjzSDwrXBXrfPF7wj
8964832-4,8964832,0xedf7e33484154d4b4b45e160831b67a0d2c6a65641d44da356cf6c9b7a6a520b,4,democracy,Started,FhLMxxkXxfgRRnv8hyRbNkpUMZ9umASMsRmKpZruVayaqhL
8945245-0,8945245,,0,democracy,PreimageUsed,
8945828-2,8945828,0x37e2e54d8c362bf697a9e58870162cb26b2e98d2120499edf357b15d4723a31c,2,democracy,Delegated,GerXSUuRXUk8sc73P5JL2id594yNVHg5sfuGKttqHZxdVto
8945245-0,8945245,,0,democracy,Executed,
8944666-6,8944666,0x47acbf4049c8f0f40e99a04a199b01df153f377c160167b78038dafd7551b254,6,democracy,PreimageNoted,
8944645-0,8944645,,0,democracy,Passed,
8870400-0,8870400,,0,democracy,Tabled,
8921606-3,8921606,0xba075597665d5fb35fa24a2641be7a24ad0facaa867c09135d4d3eea243d09a0,3,democracy,Started,D63wPTYs1i2nCSFYwkHNxTnU4D4nSiq9KXbkVLrUFpLaftK
8870400-0,8870400,,0,democracy,Started,
8869751-75,8869751,0x8581f646ee172b085a5affb1091f1c5097f2a73d5d266d6cfb69f00abb738b15,75,democracy,Proposed,GPqtzJ7FtY1Xzu8RTWxhTywfFyjtmH4g1T46qVXgTDJz9oY
8869749-42,8869749,0x1e6d9ac62f26161eabb9b83eeee0009442462bc7e0cb79cab212451761295ffc,42,democracy,PreimageNoted,GPqtzJ7FtY1Xzu8RTWxhTywfFyjtmH4g1T46qVXgTDJz9oY
8858245-7,8858245,0x446afa9ee871f72fd1a08eb174810793b9709684825d444bfbd4783039a68025,7,democracy,Started,D63wPTYs1i2nCSFYwkHNxTnU4D4nSiq9KXbkVLrUFpLaftK
8696292-2,8696292,0x4d2f0a95b195f8fc8625f19b11d22d84544e74437f6337d61e9b76ebf0763314,2,democracy,Undelegated,HbXZwZAMmNigkSTehZaHgtkgzLkQrALSSmiec6i2wH57s3A
8777925-2,8777925,0x7a8533a2c930c14aed62340618005b8140e5fb91ef6fef1f7fbbb40c8a9f7c6e,2,democracy,Delegated,Cb6KZe4FXC7AKZnHzgohcn5XaWVupbJLWUK4Fd3b5u913Wc
8555825-0,8555825,,0,democracy,PreimageUsed,
8555825-0,8555825,,0,democracy,Executed,
8631563-2,8631563,0xd437154ccc17f88fad8f5b93dfd71841d52ca9f4266ec85de7587a5b8d74d1fc,2,democracy,Delegated,E9PH2884VPJjPTAQjNSSEwcfc2JsZpyc9XyDnzFqgf4fhEQ
8555225-0,8555225,,0,democracy,Passed,
8517972-0,8517972,,0,democracy,PreimageUsed,
8521364-4,8521364,0xd621c13422093c6b708f209be7cb50a8edc8badb43eade79e921e4f1dcc637fb,4,democracy,Delegated,D9RW9UQegyuGDwsBVbhPUtrBx6wgTTqgYQp9xPAxbpu4vzb
8521421-5,8521421,0xfca291b54cf9fd6141dcfb89e190dcfad6a924bfac12518b32a87fbc4c45b988,5,democracy,Delegated,D9RW9UQegyuGDwsBVbhPUtrBx6wgTTqgYQp9xPAxbpu4vzb
8517972-0,8517972,,0,democracy,Executed,
8555234-2,8555234,0xf6a7df7c9e91273e58a2e126e4d2d9e7c34f4ffdf2bb2cae5a55d97bed11c136,2,democracy,PreimageNoted,GLVeryFRbg5hEKvQZcAnLvXZEXhiYaBjzSDwrXBXrfPF7wj
8517872-0,8517872,,0,democracy,Passed,
8513567-0,8513567,,0,democracy,PreimageUsed,
8513567-0,8513567,,0,democracy,Executed,
8517878-2,8517878,0xd99ae46ffcc58e127b5792f6e337a64445288e68c66c4ef2c3dbb36c71b72335,2,democracy,PreimageNoted,GLVeryFRbg5hEKvQZcAnLvXZEXhiYaBjzSDwrXBXrfPF7wj
8517722-2,8517722,0x93b00e1c5e632bcfee84bdf59346095de73e772d2089aedeb92113dd5e3a0684,2,democracy,Started,FhLMxxkXxfgRRnv8hyRbNkpUMZ9umASMsRmKpZruVayaqhL
8512967-0,8512967,,0,democracy,Passed,
8512981-2,8512981,0x1e71e391898353b8e0780f7378310c4350f9d103db91c9e85da0ac3c56f15a1e,2,democracy,PreimageNoted,GLVeryFRbg5hEKvQZcAnLvXZEXhiYaBjzSDwrXBXrfPF7wj
8487831-3,8487831,0xe172f8d4f14c8f388681f282c0ab8ee8eec46c908061e7278d693daf1ac079b1,3,democracy,PreimageNoted,GLdmgauKv65SSwkYqRVtXEoPpxxgNvBSkBtaHfk3kuKGkfm
8469350-4,8469350,0x53d3218cd145f56a275b2b96e9359ae30ffe5d3a37a9be6579348f7cd4cd66fc,4,democracy,Delegated,Eksma7JmWh8DenpNKi2uCavwaKJ9QrJJbtcnmwJr3hbHSmC
8271561-0,8271561,,0,democracy,PreimageUsed,
8457967-3,8457967,0x4a6ad6821abd3615bb1402e5b1b183ffb460e74ac07f65edad4b0d9ad0bca636,3,democracy,Started,J9nD3s7zssCX7bion1xctAF6xcVexcpy2uwy4jTm9JL8yuK
8271561-0,8271561,,0,democracy,Executed,
8270961-0,8270961,,0,democracy,Passed,
8512025-2,8512025,0xd447855fe28e5e471d39954e7c8f540fcd300cb48b25b966865fa4b4759b8430,2,democracy,Started,
8270345-2,8270345,0xa5ba391f5a9120b5b40856e47b1176191eb92cd63ad0d7bf3511825314ecdefa,2,democracy,Delegated,EwoVWW28Lp2HjFf42p2QnsNRnJZii8zJZhPW8uL3MNnS4dL
8271148-2,8271148,0x3733e516a059d1b4fa4201814e490da63c18618183777957477dd8fe5ffcef48,2,democracy,PreimageNoted,Dp2J1GeFstcK4bJ2QZyV6PdFvMZsyM4NYDdnuKWn4uwnVfs
8141802-0,8141802,,0,democracy,PreimageUsed,
8270275-8,8270275,0x5d4ddd39cde5017634c8459cb6cad0401153b235d7be66c25fc11a7014702a84,8,democracy,Delegated,EwoVWW28Lp2HjFf42p2QnsNRnJZii8zJZhPW8uL3MNnS4dL
8208787-7,8208787,0x368262848b8b60b49afc907bce7313e3e7ee159fb5988989317bea35782e452b,7,democracy,Delegated,D9RW9UQegyuGDwsBVbhPUtrBx6wgTTqgYQp9xPAxbpu4vzb
8269161-2,8269161,0x1e71153a9db8c3dbc8860003cc0f1a6093108e29790910a904792187e5e3fe61,2,democracy,Started,D67nuTGpCc6RwYGbEtag1BxCZkgERseH5FvQbogr8Ch3WzZ
8141802-0,8141802,,0,democracy,Executed,
8141202-0,8141202,,0,democracy,Passed,
8141219-3,8141219,0x6a529390fd6f629934aa0d8f368e5401a4d31bcf7dc9268fb7ac9f4bd2e853ba,3,democracy,PreimageNoted,GLVeryFRbg5hEKvQZcAnLvXZEXhiYaBjzSDwrXBXrfPF7wj
8085783-0,8085783,,0,democracy,PreimageUsed,
8085783-0,8085783,,0,democracy,Executed,
8112402-4,8112402,0x55c95fefcc942d1de1812ba661ef1c1304e603ffbb5887c04be7472b11d58455,4,democracy,Started,EGVQCe73TpFyAZx5uKfE1222XfkT3BSKozjgcqzLBnc5eYo
8085183-0,8085183,,0,democracy,Passed,
8085194-4,8085194,0xecd15f937f4b1828cc1096c15c5c6d0a0570d79e5113acb53ce73cd5497a8453,4,democracy,PreimageNoted,GLVeryFRbg5hEKvQZcAnLvXZEXhiYaBjzSDwrXBXrfPF7wj
8073833-0,8073833,,0,democracy,PreimageUsed,
8083383-2,8083383,0xb4f43d0810e44c1c97c6f41a9517a0e8804c937daab28be369c3cb1d47acf8af,2,democracy,Started,EGVQCe73TpFyAZx5uKfE1222XfkT3BSKozjgcqzLBnc5eYo
8073833-0,8073833,,0,democracy,Executed,
8073533-0,8073533,,0,democracy,Passed,
8010981-0,8010981,,0,democracy,PreimageUsed,
8071733-5,8071733,0x5ef4ee73ca1dccf4389dd44c631ed86ce89bf8529baeebf004c1762a19793c05,5,democracy,Started,D63wPTYs1i2nCSFYwkHNxTnU4D4nSiq9KXbkVLrUFpLaftK
8010981-0,8010981,,0,democracy,Executed,
8010381-0,8010381,,0,democracy,Passed,
8073545-3,8073545,0x330d04dea4df7a4dd26e435129fcf4907e3188e9c29747e88a4aeb8e3555afdc,3,democracy,PreimageNoted,GLVeryFRbg5hEKvQZcAnLvXZEXhiYaBjzSDwrXBXrfPF7wj
7999581-4,7999581,0x755ed9a33bc3f87915e28391d6979ad3c6cc0371d816a43ce59b4badc196cf08,4,democracy,Started,D63wPTYs1i2nCSFYwkHNxTnU4D4nSiq9KXbkVLrUFpLaftK
7812476-0,7812476,,0,democracy,PreimageUsed,
7812476-0,7812476,,0,democracy,Executed,
8010397-3,8010397,0xdaf9116eb7f1a003930d3e6dd66c940f7382ebe6b8d08adc3c7a36598e35cda4,3,democracy,PreimageNoted,GLVeryFRbg5hEKvQZcAnLvXZEXhiYaBjzSDwrXBXrfPF7wj
7924653-3,7924653,0x1c1726915b64aefdbf909008b0e48030fa8446cf845cb87281d016fc4408261b,3,democracy,Delegated,Dm64aaAUyy5dvYCSmyzz3njGrWrVaki9F6BvUDSYjDDoqR2
7811876-0,7811876,,0,democracy,Passed,
7810396-0,7810396,,0,democracy,Executed,
7810396-0,7810396,,0,democracy,PreimageUsed,
7810386-0,7810386,,0,democracy,Passed,
7809790-0,7809790,,0,democracy,PreimageMissing,
7809780-0,7809780,,0,democracy,Passed,
7810286-3,7810286,0x55f6ce1bb8ef1773339380869566fadc97c13fd425cce3c500443e5643076d0c,3,democracy,Started,GUedgN4GKFzoAQAk1rz2jDuC3dFfxd1WReqL6yvHeP1Uc8o
7811897-2,7811897,0x29eaad6086edf15beafe9651bbc4c51b8c9b4b824d768ec007b08cd711f1bbd2,2,democracy,PreimageNoted,GLVeryFRbg5hEKvQZcAnLvXZEXhiYaBjzSDwrXBXrfPF7wj
